date,date_number,country,state,fips,total_confirmed,total_deaths,total_recovered,total_hospitalized,total_tested,active,tests_rate,hospitalize_rate,mortality_rate,incident_rate
2020-06-02,51,US,New Mexico,35.0,8024,367,2888.0,1317.0,203115.0,4769.0,9686.769879661146,16.413260219341975,4.5737786640079765,382.67307443763895
2020-06-02,51,US,New York,36.0,373040,29968,66262.0,89861.0,2167831.0,276810.0,11143.62044049416,24.08883765815998,8.033454857387946,1917.592362652781
2020-06-02,51,US,North Carolina,37.0,30023,961,18860.0,,434921.0,10202.0,4146.810799760948,,3.200879325850181,286.25819549118785
2020-06-02,51,US,North Dakota,38.0,2646,65,2127.0,170.0,73644.0,454.0,9663.780637270984,6.424792139077853,2.456538170823885,347.21584333033275
2020-06-02,51,US,Northern Mariana Islands,69.0,23,2,16.0,,6557.0,5.0,11890.686203394751,,8.695652173913043,41.70898012476425
2020-06-02,51,US,Ohio,39.0,36350,2259,,6176.0,409908.0,34091.0,3506.75415558084,16.990371389270976,6.214580467675378,310.9734710114551
2020-06-02,51,US,Oklahoma,40.0,6692,339,5599.0,994.0,204657.0,754.0,5172.0621657323245,14.853556485355648,5.065750149432159,169.11925813962245
2020-06-02,51,US,Oregon,41.0,4335,157,2164.0,795.0,134209.0,2014.0,3182.0144309614366,18.33910034602076,3.6216839677047283,102.78023499331512
2020-06-02,51,US,Pennsylvania,42.0,77225,5667,48838.0,,472871.0,22720.0,3693.730716375401,,7.338297183554548,603.2265767452228
2020-06-02,51,US,Puerto Rico,72.0,3935,138,,,3935.0,3797.0,134.14431269022242,,3.5069885641677256,134.14431269022242
2020-06-02,51,US,Rhode Island,44.0,15112,732,1302.0,1743.0,159560.0,13078.0,15061.909962703932,11.533880359978824,4.8438327157226055,1426.5203268762964
2020-06-02,51,US,South Carolina,45.0,12415,501,6976.0,1789.0,218777.0,4938.0,4249.158139294589,14.40998791784132,4.035440998791784,241.1281729767861
2020-06-02,51,US,South Dakota,46.0,5067,62,3990.0,443.0,46846.0,1015.0,5295.373697662037,8.742845865403591,1.2236037102822184,572.7630646384653
2020-06-02,51,US,Tennessee,47.0,24342,381,15916.0,1792.0,462136.0,8045.0,6767.084862678854,7.361761564374333,1.565195957604141,356.4413500080683
2020-06-02,51,US,Texas,48.0,67310,1716,44517.0,,986224.0,21077.0,3401.255509360105,,2.5493983063437824,232.13641965215683
2020-06-02,51,US,Utah,49.0,10202,113,6319.0,801.0,221791.0,3770.0,6918.088134654289,7.851401685943933,1.1076259556949617,318.2200141112266
2020-06-02,51,US,Vermont,50.0,988,55,879.0,,36619.0,54.0,5868.532938881936,,5.566801619433198,158.33612451501546
2020-06-02,51,US,Virgin Islands,78.0,70,6,62.0,,2006.0,2.0,1870.0824104113065,,8.571428571428571,65.25711302531975
2020-06-02,51,US,Virginia,51.0,46239,1407,6011.0,7373.0,328889.0,38821.0,3853.181042652474,15.945414044421375,3.0428858755595924,541.7245278230886
2020-06-02,51,US,Washington,53.0,22157,1129,,3517.0,365272.0,21028.0,4796.810670878764,15.873087511847274,5.095455160897234,290.96928873458893
2020-06-02,51,US,West Virginia,54.0,2056,78,1341.0,,100543.0,637.0,5610.198270565976,,3.793774319066148,114.72273200803282
2020-06-02,51,US,Wisconsin,55.0,18917,607,12172.0,2643.0,282660.0,6138.0,4854.670744228272,13.971559972511498,3.2087540307659776,324.8984874710473
2020-06-02,51,US,Wyoming,56.0,912,17,667.0,86.0,25742.0,228.0,4447.792604521052,9.429824561403509,1.8640350877192984,157.57854305505398
2020-06-03,52,US,Alabama,1.0,18851,653,11395.0,1900.0,231594.0,6803.0,4723.337993569486,10.079040899687019,3.4640072144713807,384.46438386477365
2020-06-03,52,US,Alaska,2.0,504,10,373.0,,58182.0,121.0,7953.30430800566,,1.984126984126984,68.89528327033881
2020-06-03,52,US,American Samoa,60.0,0,0,,,174.0,0.0,312.7190381193724,,,0.0
2020-06-03,52,US,Arizona,4.0,22356,983,5076.0,3129.0,244525.0,16297.0,3359.4519473692962,13.996242619431026,4.397029880121668,307.14204165376947
2020-06-03,52,US,Arkansas,5.0,8067,142,5717.0,731.0,142480.0,2208.0,4721.313909054398,9.06160902442048,1.7602578405850997,267.31358298948504
2020-06-03,52,US,California,6.0,119348,4374,,,2131294.0,114974.0,5394.011873237302,,3.6649126922948017,302.0533671314824
2020-06-03,52,US,Colorado,8.0,27046,1494,3983.0,4419.0,194177.0,21569.0,3371.8684100121973,16.338830141240848,5.523922206610958,469.6516735616983
2020-06-03,52,US,Connecticut,9.0,43091,3989,7511.0,13793.0,276436.0,31591.0,7753.541299760722,32.00900420041308,9.257153465920958,1208.6264023064625
2020-06-03,52,US,Delaware,10.0,9712,375,5493.0,,64920.0,3844.0,6666.913132956241,,3.8612026359143328,997.3669184730593
2020-06-03,52,US,Diamond Princess,88888.0,49,0,,,,49.0,,,0.0,
2020-06-03,52,US,District of Columbia,11.0,9016,473,1138.0,,49562.0,7405.0,7022.610021409878,,5.246228926353151,1277.5080092214087
2020-06-03,52,US,Florida,12.0,58764,2566,,10796.0,1080913.0,56198.0,5032.713642037799,18.371792253760805,4.366619018446668,273.6042442460302
2020-06-03,52,US,Georgia,13.0,48894,2123,,8419.0,482712.0,46771.0,4546.4139462089815,17.218881662371658,4.342046058821123,460.5072247757295
2020-06-03,52,US,Grand Princess,99999.0,103,3,,,,100.0,,,2.9126213592233015,
2020-06-03,52,US,Guam,66.0,177,5,151.0,,6727.0,21.0,4096.109700479209,,2.824858757062147,107.77633670058272
2020-06-03,52,US,Hawaii,15.0,653,17,609.0,83.0,49508.0,27.0,3496.6437644080825,12.710566615620214,2.603369065849924,46.11998824752521
2020-06-03,52,US,Idaho,16.0,2933,83,2282.0,251.0,48942.0,568.0,2738.6804620984685,8.557790658029322,2.8298670303443574,164.12385671478094
2020-06-03,52,US,Illinois,17.0,123830,5621,,,959175.0,118209.0,7569.354080995936,,4.539287733182589,977.2076168058244
2020-06-03,52,US,Indiana,18.0,35712,2207,23182.0,5952.0,277815.0,10323.0,4126.6482863971005,16.666666666666668,6.1799955197132626,530.4640267941372
2020-06-03,52,US,Iowa,19.0,20300,574,12064.0,,164445.0,7662.0,5212.0872120111435,,2.827586206896552,643.408862560894
2020-06-03,52,US,Kansas,20.0,10092,226,592.0,890.0,108053.0,9274.0,3708.937656565685,8.818866428854538,2.2393975426080064,346.4096214826139
2020-06-03,52,US,Kentucky,21.0,10410,450,3283.0,2317.0,232199.0,6677.0,5197.314127511123,22.25744476464937,4.322766570605188,233.00720531695129
2020-06-03,52,US,Louisiana,22.0,41133,2870,31728.0,,402087.0,6535.0,8649.275489514055,,6.977366105073784,884.8101249485352
2020-06-03,52,US,Maine,23.0,2418,95,1699.0,285.0,53009.0,624.0,3943.499983633534,11.786600496277915,3.928866832092639,179.88233998803761
2020-06-03,52,US,Maryland,24.0,54982,2641,3970.0,9111.0,327625.0,48371.0,5419.158804303238,16.57087774180641,4.803390200429232,909.4427756679147
2020-06-03,52,US,Massachusetts,25.0,101592,7152,,10151.0,617761.0,94440.0,8962.79624397697,9.991928498306953,7.0399244034963395,1473.9493040481811
2020-06-03,52,US,Michigan,26.0,58035,5570,38099.0,,593549.0,14366.0,5943.301280873452,,9.597656586542604,581.1137578118921
2020-06-03,52,US,Minnesota,27.0,25870,1097,21169.0,3203.0,265718.0,3604.0,4711.619481554825,12.381136451488212,4.24043293390027,458.7178737903465
2020-06-03,52,US,Mississippi,28.0,16322,782,11203.0,2340.0,184747.0,4337.0,6207.585708914438,14.336478372748436,4.791079524568068,548.4268428764823
2020-06-03,52,US,Missouri,29.0,14189,791,,,211353.0,13398.0,3443.6737995134117,,5.5747409965466215,231.18804815306999
2020-06-03,52,US,Montana,30.0,525,17,464.0,68.0,43448.0,44.0,4065.203437945018,12.952380952380953,3.238095238095238,49.121520091169536
2020-06-03,52,US,Nebraska,31.0,14885,170,6743.0,851.0,109966.0,7972.0,5684.736622263762,5.71716493113873,1.1420893516963386,769.4860649873242
2020-06-03,52,US,Nevada,32.0,8951,431,501.0,,156255.0,8019.0,5072.957343718955,,4.815104457602502,290.6021643059637
2020-06-03,52,US,New Hampshire,33.0,4795,265,3071.0,462.0,75739.0,1459.0,5570.227791052657,9.635036496350363,5.526590198123045,352.64846721104703
2020-06-03,52,US,New Jersey,34.0,162068,11880,27008.0,17390.0,837420.0,123180.0,9428.080236968586,10.730063923785078,7.330256435570254,1824.6400943911358
2020-06-03,52,US,New Mexico,35.0,8140,375,2960.0,1416.0,206837.0,4805.0,9864.276009154775,17.395577395577394,4.606879606879606,388.2052375277145
2020-06-03,52,US,New York,36.0,374085,30019,66502.0,89995.0,2229473.0,277564.0,11460.487876744006,24.057366641271372,8.024646804870551,1922.964129806363
2020-06-03,52,US,North Carolina,37.0,31276,999,18860.0,,449263.0,11417.0,4283.556462743814,,3.19414247346208,298.2050868395028
2020-06-03,52,US,North Dakota,38.0,2679,66,2169.0,172.0,74502.0,444.0,9776.369901661545,6.420306084359836,2.4636058230683093,351.54619965304664
2020-06-03,52,US,Northern Mariana Islands,69.0,24,16,16.0,,6557.0,-8.0,11890.686203394751,,66.66666666666667,43.52241404323227
2020-06-03,52,US,Ohio,39.0,36792,2300,,6251.0,426105.0,34492.0,3645.319143475546,16.990106544901064,6.251358991085018,314.7547715392973
2020-06-03,52,US,Oklahoma,40.0,6805,341,5711.0,1003.0,208052.0,753.0,5257.860115729936,14.739162380602494,5.011021307861866,171.97497783026458
2020-06-03,52,US,Oregon,41.0,4399,159,2199.0,800.0,136668.0,2041.0,3240.3158376162382,18.185951352580133,3.614457831325301,104.2976363865267
2020-06-03,52,US,Pennsylvania,42.0,77780,5742,49915.0,,475391.0,22123.0,3713.4151575977758,,7.382360503985599,607.5618405858653
2020-06-03,52,US,Puerto Rico,72.0,4023,140,,,4023.0,3883.0,137.1442363285298,,3.4799900571712654,137.1442363285298
2020-06-03,52,US,Rhode Island,44.0,15219,742,1311.0,1753.0,162540.0,13166.0,15343.211615303942,11.518496616072015,4.875484591628885,1436.6207553421357
2020-06-03,52,US,South Carolina,45.0,12415,501,6976.0,1789.0,222925.0,4938.0,4329.721946101493,14.40998791784132,4.035440998791784,241.1281729767861
2020-06-03,52,US,South Dakota,46.0,5162,62,4084.0,456.0,48662.0,1016.0,5500.650533143279,8.833785354513754,1.2010848508330103,583.5016656135302
2020-06-03,52,US,Tennessee,47.0,24833,388,16319.0,1829.0,470779.0,8126.0,6893.6448243960385,7.365199532879636,1.5624370796923448,363.6310921350079
2020-06-03,52,US,Texas,48.0,68877,1744,45858.0,,1006768.0,21275.0,3472.1069520184615,,2.5320498860287177,237.54063551302337
2020-06-03,52,US,Utah,49.0,10497,117,6501.0,829.0,223981.0,3879.0,6986.3984493870485,7.8974945222444495,1.1146041726207487,327.4216318492008
2020-06-03,52,US,Vermont,50.0,990,55,879.0,,37195.0,56.0,5960.842258437248,,5.5555555555555545,158.65664298569362
2020-06-03,52,US,Virgin Islands,78.0,70,6,62.0,,2026.0,2.0,1888.7272998471121,,8.571428571428571,65.25711302531975
2020-06-03,52,US,Virginia,51.0,46905,1428,6165.0,7476.0,342387.0,39312.0,4011.3202255188003,15.938599296450274,3.0444515510073558,549.5272167984161
2020-06-03,52,US,Washington,53.0,22484,1135,,3543.0,368799.0,21349.0,4843.127802321057,15.757872264721579,5.048034157623198,295.2635053440672
2020-06-03,52,US,West Virginia,54.0,2077,78,1381.0,,103768.0,618.0,5790.150026755618,,3.755416466056813,115.89451088554678
2020-06-03,52,US,Wisconsin,55.0,19400,616,12172.0,2700.0,299111.0,6612.0,5137.215810432545,13.917525773195875,3.1752577319587627,333.19398725687574
2020-06-03,52,US,Wyoming,56.0,915,17,714.0,87.0,26628.0,184.0,4600.878776831116,9.508196721311476,1.85792349726776,158.09689352562984
2020-06-04,53,US,Alabama,1.0,19072,653,11395.0,1929.0,235299.0,7024.0,4798.901122433684,10.114303691275168,3.4238674496644297,388.97165821807664
2020-06-04,53,US,Alaska,2.0,512,10,376.0,,60097.0,126.0,8215.079045034823,,1.953125,69.98885919526482
2020-06-04,53,US,American Samoa,60.0,0,0,,,174.0,0.0,312.7190381193724,,,0.0
2020-06-04,53,US,Arizona,4.0,22886,999,5172.0,3195.0,249755.0,16715.0,3431.30526987105,13.960499868915493,4.365114043520056,314.4235446988804
2020-06-04,53,US,Arkansas,5.0,8425,151,5717.0,757.0,142480.0,2557.0,4721.313909054398,8.985163204747773,1.7922848664688429,279.1765137828699
2020-06-04,53,US,California,6.0,122168,4444,,,2182671.0,117724.0,5524.039991371784,,3.6376137777486734,309.1903991329468
2020-06-04,53,US,Colorado,8.0,27346,1512,4014.0,4443.0,197200.0,21820.0,3424.362568452521,16.24734878958531,5.5291450303517875,474.8611500857132
2020-06-04,53,US,Connecticut,9.0,43239,4007,7284.0,9669.0,281525.0,31948.0,7896.278756801346,22.361756747380838,9.267096833876824,1212.7775407702102
2020-06-04,53,US,Delaware,10.0,9746,386,5562.0,,65909.0,3798.0,6768.477783117881,,3.9605992201929,1000.8585242420136
2020-06-04,53,US,Diamond Princess,88888.0,49,0,,,,49.0,,,0.0,
2020-06-04,53,US,District of Columbia,11.0,9120,475,1138.0,,51096.0,7507.0,7239.967750574213,,5.208333333333333,1292.2441264528888
2020-06-04,53,US,Florida,12.0,60183,2607,,10923.0,1107043.0,57576.0,5154.374504166804,18.14964358705947,4.331788046458303,280.2110855533802
2020-06-04,53,US,Georgia,13.0,49859,2149,,8557.0,496331.0,47710.0,4674.6842430597335,17.162397962253554,4.310154636073729,469.59605923207545
2020-06-04,53,US,Grand Princess,99999.0,103,3,,,,100.0,,,2.9126213592233015,
2020-06-04,53,US,Guam,66.0,179,5,162.0,,6984.0,12.0,4252.598505745027,,2.793296089385475,108.99414841471359
2020-06-04,53,US,Hawaii,15.0,655,17,612.0,83.0,50638.0,26.0,3576.4532387108443,12.67175572519084,2.595419847328244,46.26124395425576
2020-06-04,53,US,Idaho,16.0,2990,83,2311.0,253.0,49805.0,596.0,2786.9719344287982,8.461538461538463,2.7759197324414715,167.31344411087454
2020-06-04,53,US,Illinois,17.0,124759,5736,,,982016.0,119023.0,7749.6044175497755,,4.5976642967641626,984.538844101412
2020-06-04,53,US,Indiana,18.0,36096,2231,23707.0,5999.0,285234.0,10158.0,4236.84969250109,16.619570035460992,6.18074024822695,536.1679410607409
2020-06-04,53,US,Iowa,19.0,20806,583,12333.0,,174935.0,7890.0,5544.567949364039,,2.802076324137268,659.4465415981261
2020-06-04,53,US,Kansas,20.0,10167,227,592.0,890.0,108053.0,9348.0,3708.937656565685,8.753811350447526,2.2327136815186392,348.9840092760341
2020-06-04,53,US,Kentucky,21.0,10705,458,3303.0,2332.0,235925.0,6944.0,5280.713248261455,21.784212984586638,4.27837459131247,239.61019528510704
2020-06-04,53,US,Louisiana,22.0,41562,2883,31728.0,,411186.0,6951.0,8845.003671920073,,6.93662480150137,894.0383247784264
2020-06-04,53,US,Maine,23.0,2446,95,1739.0,291.0,56201.0,612.0,4180.962526744293,11.896974652493867,3.8838920686835645,181.96534475216703
2020-06-04,53,US,Maryland,24.0,55858,2668,3985.0,9217.0,337018.0,49205.0,5574.525942491167,16.50076980915894,4.776397293136167,923.9324608646173
2020-06-04,53,US,Massachusetts,25.0,102063,7201,,10238.0,624935.0,94862.0,9066.880348111563,10.031059247719543,7.055446146007857,1480.7828157637366
2020-06-04,53,US,Michigan,26.0,58241,5595,38099.0,,608983.0,14547.0,6097.844396890832,,9.606634501468037,583.1764688329872
2020-06-04,53,US,Minnesota,27.0,26273,1126,21490.0,3253.0,275622.0,3657.0,4887.233776955661,12.381532371636279,4.285768659840901,465.86373011572397
2020-06-04,53,US,Mississippi,28.0,16560,794,11203.0,2340.0,184985.0,4563.0,6215.582620359397,14.130434782608695,4.794685990338166,556.4237543214402
2020-06-04,53,US,Missouri,29.0,14438,795,,,218661.0,13643.0,3562.7464794699017,,5.506302812023826,235.2451222238371
2020-06-04,53,US,Montana,30.0,539,17,467.0,68.0,44642.0,55.0,4176.919809352364,12.61595547309833,3.1539888682745825,50.431427293600734
2020-06-04,53,US,Nebraska,31.0,15139,187,7005.0,902.0,112255.0,7947.0,5803.067398397857,5.958121408283242,1.23522029196116,782.6166972014177
2020-06-04,53,US,Nevada,32.0,9129,430,512.0,,161423.0,8187.0,5240.741053375219,,4.710263993865703,296.3810923862298
2020-06-04,53,US,New Hampshire,33.0,4876,273,3157.0,468.0,75965.0,1446.0,5586.8489701120325,9.598031173092698,5.598851517637407,358.6056154579907
2020-06-04,53,US,New Jersey,34.0,162530,11970,27231.0,17604.0,857729.0,123329.0,9656.728802243593,10.831231157324801,7.364794191841506,1829.8415143112231
2020-06-04,53,US,New Mexico,35.0,8353,383,3013.0,1416.0,212996.0,4957.0,10158.005254601114,16.95199329582186,4.585178977612832,398.36343354656015
2020-06-04,53,US,New York,36.0,375133,30174,66756.0,89995.0,2293032.0,278203.0,11787.209549963627,23.990158157240227,8.043547221918626,1928.3513183010557
2020-06-04,53,US,North Carolina,37.0,32075,1006,18860.0,,468302.0,12209.0,4465.086282680421,,3.1363990646921276,305.8232561829215
2020-06-04,53,US,North Dakota,38.0,2706,66,2209.0,175.0,75744.0,431.0,9939.34876689823,6.467110125646711,2.4390243902439024,355.0892184625398
2020-06-04,53,US,Northern Mariana Islands,69.0,26,16,16.0,,6695.0,-6.0,12140.940084143334,,61.53846153846154,47.14928188016829
2020-06-04,53,US,Ohio,39.0,37282,2340,,6312.0,437251.0,34942.0,3740.672934614299,16.930422187650876,6.276487312912398,318.9467110384888
2020-06-04,53,US,Oklahoma,40.0,6907,344,5781.0,1014.0,211722.0,782.0,5350.607826036633,14.680758650644275,4.9804546112639345,174.5527071085434
2020-06-04,53,US,Oregon,41.0,4474,159,2199.0,812.0,139312.0,2116.0,3303.0034826732917,18.149307107733573,3.553866785873938,106.07584114419652
2020-06-04,53,US,Pennsylvania,42.0,78335,5832,51019.0,,491502.0,21484.0,3839.262789555592,,7.444947979830216,611.8971044265073
2020-06-04,53,US,Puerto Rico,72.0,4508,140,,,4508.0,4368.0,153.67790638056485,,3.1055900621118013,153.67790638056485
2020-06-04,53,US,Rhode Island,44.0,15325,756,1326.0,1765.0,165923.0,13243.0,15662.555068574358,11.517128874388256,4.933115823817292,1446.6267872802564
2020-06-04,53,US,South Carolina,45.0,12415,501,6976.0,1789.0,230851.0,4938.0,4483.663299223846,14.40998791784132,4.035440998791784,241.1281729767861
2020-06-04,53,US,South Dakota,46.0,5247,64,4163.0,464.0,52622.0,1020.0,5948.280636945988,8.843148465789975,1.219744615971031,593.1098875385883
2020-06-04,53,US,Tennessee,47.0,25190,401,16643.0,1855.0,476138.0,8146.0,6972.116979300864,7.364033346566098,1.591901548233426,368.8586643128437
2020-06-04,53,US,Texas,48.0,70555,1776,46799.0,,1038555.0,21980.0,3581.7328675062504,,2.5171851746864147,243.32766436722508
2020-06-04,53,US,Utah,49.0,10813,117,6628.0,850.0,227507.0,4068.0,7096.381175299241,7.860908166096365,1.0820308887450292,337.2782800024205
2020-06-04,53,US,Vermont,50.0,1026,55,881.0,,37834.0,90.0,6063.247909818923,,5.360623781676413,164.4259754579007
2020-06-04,53,US,Virgin Islands,78.0,71,6,62.0,,2046.0,3.0,1907.3721892829176,,8.450704225352112,66.18935749711004
2020-06-04,53,US,Virginia,51.0,47856,1445,6284.0,7550.0,353590.0,40127.0,4142.571763943119,15.776496155132065,3.019475091942494,560.6688942992218
2020-06-04,53,US,Washington,53.0,22729,1138,,3578.0,377327.0,21591.0,4955.11887035051,15.742003607725813,5.006819481719389,298.4808847609546
2020-06-04,53,US,West Virginia,54.0,2102,79,1399.0,,106049.0,624.0,5917.4275324513,,3.7583254043767838,117.28948573973005
2020-06-04,53,US,Wisconsin,55.0,19892,626,12980.0,2739.0,311259.0,6286.0,5345.857076267415,13.76935451437764,3.1469937663382264,341.6440615728749
2020-06-04,53,US,Wyoming,56.0,921,17,714.0,87.0,26989.0,190.0,4663.253616790408,9.446254071661238,1.8458197611292075,159.13359446678155
2020-06-05,54,US,Alabama,1.0,19387,676,11395.0,1949.0,239473.0,7316.0,4884.02946248204,10.053128385000257,3.486872646618868,395.3960537895266
2020-06-05,54,US,Alaska,2.0,523,10,380.0,,60990.0,133.0,8337.149457654692,,1.9120458891013383,71.49252609203809
2020-06-05,54,US,American Samoa,60.0,0,0,,,174.0,0.0,312.7190381193724,,,0.0
2020-06-05,54,US,Arizona,4.0,24439,1015,5298.0,3265.0,263865.0,18126.0,3625.1581150908883,13.359793772249274,4.153197757682393,335.7597224895541
2020-06-05,54,US,Arkansas,5.0,8651,152,5919.0,792.0,147611.0,2580.0,4891.33820486685,9.155010981389433,1.7570223095595885,286.6654030546715
2020-06-05,54,US,California,6.0,125738,4529,,,2238463.0,121209.0,5665.2418670546585,,3.601934180597752,318.2255779433113
2020-06-05,54,US,Colorado,8.0,27601,1524,4034.0,4460.0,203424.0,22043.0,3532.4418414040865,16.15883482482519,5.521539074671208,479.28920513112604
2020-06-05,54,US,Connecticut,9.0,43460,4038,7284.0,9669.0,287387.0,32138.0,8060.697497845194,22.248044178554988,9.291302346985734,1218.9762002329687
2020-06-05,54,US,Delaware,10.0,9773,388,5631.0,,66729.0,3754.0,6852.687098722073,,3.970121764043794,1003.6312699997123
2020-06-05,54,US,Diamond Princess,88888.0,49,0,,,,49.0,,,0.0,
2020-06-05,54,US,District of Columbia,11.0,9199,479,1138.0,,51861.0,7582.0,7348.363228286544,,5.20708772692684,1303.4379078114173
2020-06-05,54,US,Florida,12.0,61488,2660,,11066.0,1134940.0,58828.0,5284.2624900379415,17.997007546187874,4.326047358834243,286.28714468381844
2020-06-05,54,US,Georgia,13.0,50621,2174,,8646.0,507788.0,48447.0,4782.591783335749,17.079868038956164,4.294660318840006,476.77294198413307
2020-06-05,54,US,Grand Princess,99999.0,103,3,,,,100.0,,,2.9126213592233015,
2020-06-05,54,US,Guam,66.0,179,5,162.0,,7374.0,12.0,4490.071790000548,,2.793296089385475,108.99414841471359
2020-06-05,54,US,Hawaii,15.0,664,17,611.0,83.0,52336.0,36.0,3696.3793337250822,12.5,2.560240963855421,46.89689463454324
2020-06-05,54,US,Idaho,16.0,3111,83,2362.0,255.0,53624.0,666.0,3000.674289967069,8.196721311475411,2.667952426872388,174.08432261837146
2020-06-05,54,US,Illinois,17.0,125915,5795,,,1000919.0,120120.0,7898.777926234911,,4.602311082873367,993.6614477114219
2020-06-05,54,US,Indiana,18.0,36578,2258,24317.0,6053.0,291638.0,10003.0,4331.974346051428,16.54819837060528,6.173109519383236,543.3275417808006
2020-06-05,54,US,Iowa,19.0,21154,593,12585.0,,180663.0,7976.0,5726.117011666936,,2.803252339982982,670.4764078134557
2020-06-05,54,US,Kansas,20.0,10306,232,612.0,917.0,113653.0,9462.0,3901.158611807721,8.897729477973996,2.2511158548418395,353.7552079865061
2020-06-05,54,US,Kentucky,21.0,10977,466,3316.0,2345.0,242417.0,7195.0,5426.0237935945615,21.362849594606907,4.2452400473717775,245.69837586591495
2020-06-05,54,US,Louisiana,22.0,41989,2912,31728.0,,420786.0,7349.0,9051.508842938621,,6.935149682059588,903.2235026976888
2020-06-05,54,US,Maine,23.0,2482,98,1797.0,293.0,57532.0,587.0,4279.9796460677335,11.804995970991135,3.94842868654311,184.64349373461928
2020-06-05,54,US,Maryland,24.0,56770,2702,4159.0,9346.0,347726.0,49909.0,5751.644149210676,16.462920556632024,4.759556103575832,939.0176125762528
2020-06-05,54,US,Massachusetts,25.0,102557,7235,,10303.0,634769.0,95322.0,9209.557108643989,10.046120693858052,7.05461353198709,1487.9500233804758
2020-06-05,54,US,Michigan,26.0,63777,5854,38099.0,,627547.0,19824.0,6283.728704636504,,9.590773173857324,586.0202063572152
2020-06-05,54,US,Minnesota,27.0,26980,1159,21864.0,3289.0,322340.0,3957.0,5715.621161097036,12.190511489992588,4.295774647887323,478.40000907860656
2020-06-05,54,US,Mississippi,28.0,16769,803,11203.0,2475.0,193113.0,4763.0,6488.687226345186,14.759377422625082,4.788598008229472,563.4462521869705
2020-06-05,54,US,Missouri,29.0,14572,805,,,224542.0,13767.0,3658.5683775027587,,5.524293164973923,237.42844722577598
2020-06-05,54,US,Montana,30.0,541,18,470.0,68.0,45888.0,53.0,4293.501550368739,12.569316081330866,3.3271719038817005,50.61855689394804
2020-06-05,54,US,Nebraska,31.0,15406,187,7598.0,905.0,114822.0,7621.0,5935.769496404068,5.874334674802026,1.213812800207711,796.419369646941
2020-06-05,54,US,Nevada,32.0,9309,436,522.0,,166107.0,8351.0,5392.811273195253,,4.6836394886668815,302.2249522426786
2020-06-05,54,US,New Hampshire,33.0,4953,278,3187.0,472.0,79765.0,1488.0,5866.3201224377835,9.529578033515044,5.612759943468605,364.26858354459154
2020-06-05,54,US,New Jersey,34.0,163336,12049,27433.0,17880.0,918891.0,123854.0,10345.320241967353,10.946760052897096,7.3768183376597944,1838.9158529596868
2020-06-05,54,US,New Mexico,35.0,8672,387,3115.0,1416.0,217757.0,5170.0,10385.062396599818,16.328413284132846,4.462638376383763,413.5768820442678
2020-06-05,54,US,New York,36.0,376208,30236,66992.0,89995.0,2359512.0,278980.0,12128.946468978096,23.921607196019224,8.037043337728065,1933.877298865745
2020-06-05,54,US,North Carolina,37.0,33295,1015,18860.0,,482147.0,13420.0,4597.093234569822,,3.0485057816488963,317.45550474233426
2020-06-05,54,US,North Dakota,38.0,2745,71,2242.0,180.0,76856.0,432.0,10085.268652681803,6.557377049180328,2.5865209471766852,360.2069122984743
2020-06-05,54,US,Northern Mariana Islands,69.0,26,16,16.0,,6695.0,-6.0,12140.940084143334,,61.53846153846154,47.14928188016829
2020-06-05,54,US,Ohio,39.0,37758,2357,,6385.0,446195.0,35401.0,3817.1886629423993,16.910323640023307,6.242385719582606,323.01888083770353
2020-06-05,54,US,Oklahoma,40.0,7007,345,5781.0,1014.0,216471.0,881.0,5470.623868610613,14.471243042671617,4.923647780790637,177.07989267548336
2020-06-05,54,US,Oregon,41.0,4570,161,2214.0,819.0,143246.0,2195.0,3396.276249562265,17.921225382932167,3.5229759299781183,108.35194323401389
2020-06-05,54,US,Pennsylvania,42.0,78815,5898,52069.0,,499206.0,20848.0,3899.4409384354262,,7.483347078601789,615.6465218021981
2020-06-05,54,US,Puerto Rico,72.0,4620,141,,,4620.0,4479.0,157.4959910111379,,3.051948051948052,157.4959910111379
2020-06-05,54,US,Rhode Island,44.0,15441,772,1336.0,1775.0,170739.0,13333.0,16117.168746064845,11.495369470889194,4.999676186775468,1457.5767844955594
2020-06-05,54,US,South Carolina,45.0,13453,539,7347.0,1814.0,231299.0,5567.0,4492.364501116202,13.483981268118635,4.006541291905152,261.2885470041645
2020-06-05,54,US,South Dakota,46.0,5277,64,4179.0,467.0,53363.0,1034.0,6032.041724551495,8.849725222664391,1.2128103088876256,596.5010246886088
2020-06-05,54,US,Tennessee,47.0,25664,408,16925.0,1893.0,482172.0,8331.0,7060.473199247816,7.376091022443889,1.5897755610972568,375.7994744313149
2020-06-05,54,US,Texas,48.0,72548,1812,47865.0,,1061576.0,22871.0,3661.1269028176803,,2.4976567238242273,250.2010544187293
2020-06-05,54,US,Utah,49.0,11252,120,6788.0,870.0,232197.0,4344.0,7242.6713013707595,7.731958762886598,1.0664770707429791,350.9715348735074
2020-06-05,54,US,Vermont,50.0,1027,55,882.0,,39117.0,90.0,6268.8605087589685,,5.355404089581305,164.58623469323982
2020-06-05,54,US,Virgin Islands,78.0,71,6,62.0,,2051.0,3.0,1912.033411641869,,8.450704225352112,66.18935749711004
2020-06-05,54,US,Virginia,51.0,48532,1454,6392.0,7597.0,363770.0,40686.0,4261.838090923352,15.653589384323745,2.995961427511745,568.5887407666715
